,CIN,name_x,name_y
554,U31103PN1995PLC084268,ADOR POWERTRON LIMITED,Ador Powertron Limited
555,U31200KL1968PLC002169,O E N INDIA LTD,O E N India Ltd
556,U31200MP2000GOI014337,NHDC LIMITED,Nhdc Limited
557,U31200TN1996PTC082282,INVENSYS INDIA PRIVATE LIMITED,Schneider Electric Systems India Private  Limited
558,U31200TZ1963PLC000487,ELGI ELECTRIC AND INDUSTRIES LIMITED,Elgi Electric And Industries Limited
559,U31200UP1992PLC014506,NOIDA POWER COMPANY LIMITED,Noida Power Company Limited
560,U31200UP2006PLC031982,LANCO ANPARA POWER LIMITED,Lanco Anpara Power Limited
561,U31300GJ1981PTC004879,VIDYA WIRES PRIVATE LIMITED,Vidya Wires Private Limited
562,U31900DL1991PLC043974,QRG ENTERPRISES LIMITED.,Qrg Enterprises Limited.
563,U31900PN1990PTC058951,FORTUNE INTERCONTINENTAL PRIVATE LIMITED,Fortune Intercontinental Private Limited
564,U31905DL1981PLC127345,MINDA SAI LIMITED,Minda Sai Limited
565,U31909GJ1961PTC001075,YESHA ELECTRICALS PRIVATE LIMITED,Yesha Electricals Private Limited
566,U31909MH1983PLC029134,UNI KLINGER LIMITED,Uni Klinger Limited
567,U31909PN1984PTC033201,KROHNE MARSHALL PVT LTD,Krohne Marshall Pvt Ltd
568,U32109DL2003PLC121435,GENUS ELECTROTECH LIMITED,Genus Electrotech Limited
569,U32109MH1967PLC013711,SPARE-AGE SEALS LIMITED,Max Spare Limited
570,U32109MH1970PTC014544,AMPHENOL INTERCONNECT INDIA PRIVATE LIMITED,Amphenol Interconnect India Private Limited
571,U32204DL2007PLC168125,HCIL COMTEL LIMITED,Hcil Comtel Limited
572,U34100MH1948PTC006781,AUTOMOTIVE MANUFACTURERS PRIVATE LIMITED,Automotive Manufacturers Private Limited
573,U34100MH2000PTC125510,UMASONS AUTO COMPO PRIVATE LIMITED,Umasons Auto Compo Private Limited
574,U34102MH1991PTC061344,SAI SERVICE AGENCY (BOMBAY) PRIVATE LIMITED,Sai Service Agency (Bombay) Private Limited
575,U34102MH1998PTC113606,PIAGGIO VEHICLES PRIVATE LIMITED,Piaggio Vehicles Private Limited
576,U34103HR1986PLC024875,BAJAJ MOTORS LIMITED,Bajaj Motors Limited
577,U34107KA2007PTC043432,MHI-VST DIESEL ENGINES PRIVATE LIMITED,Mitsubishi Heavy Industries-Vst Diesel Engines Private Limited
578,U34300DL1988PLC030910,ALLIED NIPPON LTD.,Allied Nippon Ltd.
579,U34300DL1997PLC087410,FEDERAL-MOGUL TPR (INDIA) LIMITED,Federal-Mogul Tpr (India) Limited
580,U34300DL2005PTC141392,STERLING AUTOMOBILES PRIVATE LIMITED,Sterling Automobiles Private Limited
581,U34300DL2007PTC157344,MINDA VAST ACCESS SYSTEMS PRIVATE LIMITED,Minda Vast Access Systems Private Limited
582,U34300HP1991PLC011005,EMMBROS AUTOCOMP LIMITED,Emmbros Autocomp Limited
583,U34300HR2003PTC035170,SANKEI GIKEN INDIA PRIVATE LIMITED,Sankei Giken India Private Limited
584,U34300MH1993PTC073227,SPICER INDIA PRIVATE LIMITED,Spicer India Private Limited
585,U34300PN1997PTC107619,MAHLE BEHR INDIA PRIVATE LIMITED,Mahle Behr India Private Limited
586,U35110MH1995PTC085229,FREIGHT CONNECTION INDIA PRIVATE LIMITED,Freight Connection India Private Limited
587,U35122DL2007PLC166496,SONA FUJI KIKO AUTOMOTIVE LIMITED,Sona Fuji Kiko Automotive Limited
588,U35303KA1994PLC016219,INDO-RUSSIAN AVIATION LIMITED,Indo-Russian Aviation Limited
589,U35999TN1976PTC007223,MADRAS ENGINEERING INDUSTRIES PRIVATE LIMITED,Madras Engineering Industries Private Limited
590,U36910MH2004PTC149769,S. VINODKUMAR DIAMONDS PRIVATE LIMITED,S. Vinodkumar Diamonds Private Limited
591,U36911GJ2004PTC043837,ZAVERI AND COMPANY PRIVATE LIMITED,Zaveri And Company Private Limited
592,U36911KL2008PLC023438,MANAPPURAM JEWELLERS LIMITED,Manappuram Jewellers Limited.
593,U36911MH2008PTC188710,BLUE STAR DIAMONDS PRIVATE LIMITED,Blue Star Diamonds Private Limited
594,U36911MH2009FTC192596,EUROSTAR DIAMONDS INDIA PRIVATE LIMITED,Eurostar Diamonds India Private Limited
595,U36911TN1987PLC014168,MEPCO INDUSTRIES LIMITED,Mepco Industries Limited
596,U36911TZ2008PTC014127,KIRTILAL KALIDAS JEWELLERS PRIVATE LIMITED,Kirtilal Kalidas Jewellers Private Limited
597,U36911UP1979PTC004761,SANSPAREILS GREENLANDS PRIVATE LIMITED,Sanspareils Greenlands Private Limited
598,U36911WB1920PLC003632,HAMILTON & COMPANY LIMITED,Hamilton & Company Limited
599,U36911WB1982PTC034463,P.C.CHANDRA & SONS (INDIA) PRIVATE LIMITED,P.C.Chandra & Sons (India) Private Limited
600,U36912MH2008PTC183268,FOREVERMARK DIAMONDS PRIVATE LIMITED,Forevermark Diamonds Private Limited
601,U36941MH2013PTC247457,SHAIRU GEMS DIAMONDS PRIVATE LIMITED,Shairu Gems Diamonds Private Limited
602,U36993UP1995PLC017694,YADU INTERNATIONAL LIMITED,Yadu International Limited
603,U36999DL1981PTC011548,H M A UDYOG PRIVATE LIMITED,H M A Udyog Private Limited
604,U36999TN1995PTC033210,EASUN - MR TAPCHANGERS PRIVATE LIMITED,Easun - Mr Tapchangers Private Limited
605,U36999TZ1992PLC003662,ROOTS MULTI CLEAN LIMITED,Roots Multi Clean Limited
606,U39877MH1986PLC039877,GALAXY SURFACTANTS LTD,Galaxy Surfactants Ltd
607,U40100GJ1993SGC019988,GUJARAT STATE ELECTRICITY CORPORATION LIMITED,City Corporation Limited
608,U40100MH1995PLC084688,RELIANCE CLEANGEN LIMITED,Reliance Cleangen Limited
609,U40101DL2006PLC154627,JAYPEE POWERGRID LIMITED,Jaypee Powergrid Limited
610,U40101DL2007GOI157558,REC TRANSMISSION PROJECTS COMPANY LIMITED,Rec Transmission Projects Company Limited
611,U40101KA1986PLC007404,BHORUKA POWER CORPORATION LIMITED,Bhoruka Power Corporation Limited
612,U40101ML1976GOI001658,NORTH EASTERN ELECTRIC POWER CORPN LIMITED,North Eastern Electric Power Corpn Ltd
613,U40101OR1995SGC003963,ODISHA HYDRO POWER CORPORATION LIMITED,Odisha Hydro Power Corporation Limited
614,U40101TN1994PTC027477,PPN POWER GENERATING COMPANY PRIVATE LIMITED,Ppn Power Generating Company Private Limited
615,U40101TR2004PLC007544,ONGC TRIPURA POWER COMPANY LIMITED,Ongc Tripura Power Company Limited
616,U40101TR2008PLC008249,NORTH EAST TRANSMISSION COMPANY LIMITED,North East Transmission Company Limited
617,U40101UP2007SGC032835,PRAYAGRAJ POWER GENERATION COMPANY LIMITED,Prayagraj Power Generation Company Limited
618,U40101WB2007SGC113474,WEST BENGALSTATE ELECTRICITY TRANSMISSION COMPANY LIMITED,West Bengalstate Electricity Transmission Company Limited
619,U40102DL2006GOI153167,KANTI BIJLEE UTPADAN NIGAM LIMITED,Kanti Bijlee Utpadan Nigam Limited
620,U40102DL2011PLC225066,GREEN INFRA WIND FARM ASSETS LIMITED,Green Infra Wind Farm Assets Limited
621,U40102MH2006PLC190557,SASAN POWER LIMITED,Sasan Power Limited
622,U40102UP2007PLC032843,SANGAM POWER GENERATION COMPANY LIMITED,Sangam Power Generation Company Limited
623,U40103MH2010PLC206084,SAMALKOT POWER LIMITED,Samalkot Power Limited
624,U40103TN1991PLC021872,ABI-SHOWATECH (INDIA) LIMITED,Abi-Showatech (India) Limited
625,U40105DL2004PLC181613,KESHAV POWER LIMITED,Keshav Power Limited
626,U40105DL2006PTC156884,ARAVALI POWER COMPANY PRIVATE LIMITED,Aravali Power Company Private Limited
627,U40105DL2009GOI188682,POWER SYSTEM OPERATION CORPORATION LIMITED,Power System Operation Corporation Limited
628,U40106DL2011PLC224943,GREEN INFRA CORPORATE SOLAR LIMITED,Green Infra Corporate Solar Limited
629,U40107DL2010PLC202168,GREEN INFRA SOLAR FARMS LIMITED,Green Infra Solar Farms Limited
630,U40108DL2003PLC120487,NTPC TAMIL NADU ENERGY COMPANY LIMITED,Ntpc Tamil Nadu Energy Company Limited
631,U40108WB2010PLC150712,SURYA VIDYUT LIMITED,Surya Vidyut Limited
632,U40109DL1997FTC085582,EMERSON PROCESS MANAGEMENT POWER AND WATER SOLUTIONS INDIA PRIVATE LIMITED,Emerson Process Management Power And Water Solutions India Private Limited
633,U40109DL2012PTC235990,RENEW WIND ENERGY (KARNATAKA) PRIVATE LIMITED,Renew Wind Energy (Karnataka) Private Limited
634,U40109KA2002SGC030425,MANGALORE ELECTRICITY SUPPLY COMPANY LIMITED,Mangalore Electricity Supply Company Limited
635,U40109KA2004SGC035177,CHAMUNDESHWARI ELECTRICITY SUPPLY CORPORATION LIMITED,Chamundeshwari Electricity Supply Corporation Limited
636,U40109TN1995PTC033944,SAMALPATTI POWER COMPANY PRIVATE LIMITED,Samalpatti Power Company Private Limited
637,U40109UR2001SGC025867,UTTARAKHAND POWER CORPORATION LIMITED,Uttarakhand Power Corporation Limited
638,U40109WB2007SGC113473,WEST BENGALSTATE ELECTRICITY DISTRIBUTION COMPANY LIMITED,West Bengalstate Electricity Distribution Company Limited
639,U40200PN2008FTC135459,T-3 ENERGY SERVICES INDIA PRIVATE LIMITED,T-3 Energy Services India Private Limited
640,U40300DL2012PTC236953,RENEW SOLAR POWER PRIVATE LIMITED,Renew Solar Power Private Limited
641,U40300GJ1995PLC025082,MONTECARLO LIMITED,Montecarlo Limited
642,U40300MH2010PTC204769,SOLARFIELD ENERGY PRIVATE LIMITED,Solarfield Energy Private Limited
643,U44003MH1945PLC004403,TATA INDUSTRIES LIMITED,Tata Industries Limited
644,U45101PN2001PTC015935,VIRAJ PROJECTS (INDIA) PRIVATE LIMITED,Viraj Projects (India) Private Limited
645,U45200AP2003PLC041374,VIZAG IT PARK LIMITED,Vizag It Park Limited
646,U45200MH1994PTC081267,INDRAJIT POWER PRIVATE LIMITED,Indrajit Power Private Limited
647,U45200MH1997PLC105125,NAHAR BUILDERS AND DEVELOPERS LIMITED,Nahar Builders And Developers Limited
648,U45200MH2004PTC146419,ARTI PROPERTIES PRIVATE LIMITED,Arti Properties Private Limited
649,U45200MH2005PTC155055,BRIGHTSTAR INFRASTRUCTURE PRIVATE LIMITED,Brightstar Infrastructure Private Limited
650,U45200WB1987PTC042478,RSM BUILDERS & SECURITIES PRIVATE LIMITED,Rsm Builders & Securities Private Limited
651,U45200WB2006PTC111702,EDEN REAL ESTATES PRIVATE LIMITED,Eden Real Estates Private Limited
652,U45201DL1996PTC079069,MITSUBISHI CORPORATION INDIA PRIVATE LIMITED,Mitsubishi Corporation India Private Limited
653,U45201GJ2000PLC038035,CREATIVE INFOCITY LIMITED,Creative Infocity Limited
654,U45201TZ1988PTC002113,AEROSPACE MATERIALS PRIVATE LIMITED,Aerospace Materials Private Limited
655,U45201WB1995PLC067263,BENGAL NRI COMPLEX LTD.,Bengal Nri Complex Ltd.
656,U45201WB2001PLC092763,RBA PROPERTIES LIMITED,Rba Properties Limited
657,U45201WB2001PLC092766,RSM ESTATES LIMITED,Rsm Estates Limited
658,U45201WB2001PTC109652,SECOND VIVEKANANDA BRIDGE TOLLWAY COMPANY PRIVATE LIMITED,Second Vivekananda Bridge Tollway Company Private Limited
659,U45202DL1957GOI002752,NATIONAL PROJECTS CONSTRUCTION CORPORATION LIMITED,National Projects Construction Corporation Limited
660,U45202MH1983PTC029984,SEAPRINCESS HOTELS AND PROPERTIES PRIVATE LIMITED,Seaprincess Hotels And Properties Private Limited
661,U45203DL1969PLC116581,USHA BRECO LIMITED,Usha Breco Limited
662,U45203DL2006PTC149128,LLOYD HOUSING PRIVATE LIMITED,Lloyd Housing Private Limited
663,U45203KL2012PLC031692,CIAL INFRASTRUCTURES LIMITED,Cial Infrastructures Limited
664,U45203MP2006PTC018699,D B MALLS PRIVATE LIMITED,D B Malls Private Limited
665,U45203TN2005PTC058307,EXPRESS INFRASTRUCTURE PRIVATE LIMITED,Express Infrastructure Private Limited
666,U45203UR1988GOI009822,THDC INDIA LIMITED,Thdc India Limited
667,U45207MH1996PTC099333,KARAMTARA ENGINEERING PRIVATE LIMITED,Karamtara Engineering Private Limited
668,U45209TN1998PLC040572,TAMIL NADU ROAD DEVELOPMENT COMPANY LIMITED,Tamil Nadu Road Development Company Limited
669,U45400DL2007PTC171508,EVALUESERVE SEZ (GURGAON) PRIVATE LIMITED,Evalueserve Sez (Gurgaon) Private Limited
670,U45400MH2007PTC176833,AGM INDIA ADVISORS PRIVATE LIMITED,Agm India Advisors Private Limited
671,U45400TG2008PLC057474,NCL WINTECH INDIA LIMITED,Ncl Wintech India Limited
672,U45402PN2000PTC133977,LIFESTYLE INTERIORS PRIVATE LIMITED,Lifestyle Interiors Private Limited
673,U50102KL1983PTC003741,POPULAR VEHICLES AND SERVICES PRIVATE LIMITED,Popular Vehicles And Services Private Limited
674,U50300TN2006FTC061618,MANDO AUTOMOTIVE INDIA PRIVATE LIMITED,Mando Automotive India Private Limited
675,U51101GJ1981PTC004642,SATLON ENTERPRISE PRIVATE LIMITED,Satlon Enterprise Private Limited
676,U51101MH2007PTC176420,TEESTA RETAIL PRIVATE LIMITED,Teesta Retail Private Limited
677,U51101RJ1948PLC000752,UNIVERSAL TRADING CO.LTD.,Universal Trading Co.Ltd.
678,U51102DL1997PTC084253,MERCER CONSULTING (INDIA) PRIVATE LIMITED,Mercer Consulting (India) Private Limited
679,U51109DL1999PTC099609,SARVASHAKTIMAN TRADERS PRIVATE LIMITED,Sarvashaktiman Traders Private Limited
680,U51109MH1946PTC005235,ENGINEERING AND AGENCIES PVT LTD,Engineering And Agencies Pvt Ltd
681,U51109WB1995PTC075140,BPC TRADECOMM PVT LIMITED,Bpc Tradecomm Pvt Ltd
682,U51109WB1997PTC083994,BAJAJ POLYBLENDS PRIVATE LIMITED,Bajaj Polyblends Private Limited
683,U51216WB1992PLC054541,BENGAL TOOLS LIMITED,Btl Epc Limited
684,U51225TN1993PTC026433,AVT MCCORMICK INGREDIENTS PRIVATE LIMITED,Avt Mccormick Ingredients Private Limited
685,U51228OR2000SGC006372,ODISHA STATE BEVERAGES CORPORATION LIMITED,Odisha State Beverages Corporation Limited
686,U51395RJ1981GOI002249,RAJASTHAN ELECTRONICS AND INSTRUMENTS LTD,Rajasthan Electronics And Instruments Ltd
687,U51420WB1988PTC045422,AVEES TRADING AND FINANCE PVT LIMITED,Avees Trading & Finance Pvt Ltd.
688,U51900MH1990PTC056916,C M JAIN IMPEX AND INVESTMENTS PRIVATE LIMITED,C M Jain Impex And Investments Private Limited
689,U51900MH1992PTC065482,PAREKH INTEGRATED SERVICES PRIVATE LIMITED,Parekh Integrated Services Private Limited
690,U51900MH1994PLC078303,STCI FINANCE LIMITED,Stci Finance Limited
691,U51900MH1996PLC104746,BHISHMA REALTY LIMITED,Bhishma Realty Limited
692,U51900MH1999PTC119390,GENTEEL TRADING COMPANY PRIVATE LIMITED,Genteel Trading Company Private Limited
693,U51900MH2006PTC214277,A. K. CAPITAL FINANCE PRIVATE LIMITED,A. K. Capital Finance Private Limited
694,U51900TN2013PTC089319,JCEE MANUFACTURING AND SERVICES PRIVATE LIMITED,Jcee Manufacturing And Services Private Limited
695,U51900WB2006PTC108411,NEOWORTH COMMERCIAL PVT LTD,Neoworth Commercial Pvt Ltd
696,U51909DL1997PTC084471,SUMITOMO CORPORATION INDIA PRIVATE LIMITED,Sumitomo Corporation India Private Limited
697,U51909DL2010FTC227827,MITSUBISHI ELECTRIC INDIA PRIVATE LIMITED,Mitsubishi Electric India Private Limited
698,U51909TN1998PLC041556,TYCO SANMAR LIMITED,Pentair Sanmar Limited
699,U51909UP1985PLC056366,AMRIT BANASPATI COMPANY LIMITED,Amrit Banaspati Company Limited
700,U51909WB1942PLC042140,CENTRAL INDIA GENERAL AGENTS LTD,Central India General Agents Ltd
701,U51909WB1947PTC015276,J THOMAS & CO PVT LTD,J Thomas & Co Pvt Ltd
702,U51909WB1976PLC030389,RKBK LIMITED,Rkbk Limited
703,U51909WB1988PTC045097,MAGUS MARKETING PVT LTD,Magus Marketing Pvt Ltd
704,U51909WB1992PLC055850,CARBON FINANCE LIMITED,Carbon Finance Limited
705,U51909WB1996PTC078352,MONEYWISE FINANCIAL SERVICES PRIVATE LIMITED,Moneywise Financial Services Private Limited
706,U51909WB1996PTC080729,VINAYAK DEALER PVT LTD,Vinayak Dealer Pvt Ltd
707,U51909WB2011PLC168576,SIDHIDATA TRADECOMM LIMITED,Sidhidata Tradecomm Limited
708,U52190RJ2005PTC021656,QUEST RETAIL PRIVATE LIMITED,Quest Retail Private Limited
709,U52234OR1986PTC015931,ANNAPURNA MICROFINANCE PRIVATE LIMITED,Annapurna Microfinance Private Limited
710,U52599TN1991PLC021857,LAKSHMI CARGO COMPANY LIMITED,Lakshmi Cargo Company Limited
711,U52609PN1997PTC132629,CARRARO INDIA PRIVATE LIMITED,Carraro India Private Limited
712,U55101DL1981PLC012652,C J INTERNATIONAL HOTELS LIMITED,C J International Hotels Limited
713,U55101GA1995PTC001908,AAKAASH MANUFACTURING COMPANY PRIVATE LIMITED,Aakaash Manufacturing Company Private Limited
714,U55101GJ2001PTC082661,ANMOL SPINTEX PRIVATE LIMITED,Anmol Spintex Private Limited
715,U55101KA2006PLC073031,BARBEQUE-NATION HOSPITALITY LIMITED,Barbeque-Nation Hospitality Limited
716,U55101RJ1972PTC001445,RAMBAGH PALACE HOTEL PRIVATE LIMITED,Rambagh Palace Hotel Private Limited
717,U55101TN1977PLC007261,SPENCER INTERNATIONAL HOTELS LIMITED,Spencer International Hotels Limited
718,U55101WB1990PLC049988,PEERLESS HOTELS LIMITED,Peerless Hotels Ltd.
719,U55103MH2001PTC132675,SANVO RESORTS PRIVATE LIMITED,Sanvo Resorts Private Limited
720,U60210TG2000PTC035714,ARUNACHALA LOGISTICS PRIVATE LIMITED,Arunachala Logistics Private Limited
721,U60221RJ2010SGC030630,JAIPUR METRO RAIL CORPORATION LIMITED,Jaipur Metro Rail Corporation Limited
722,U60222DL1986PLC026342,DARCL LOGISTICS LIMITED,Darcl Logistics Limited
723,U60231KA2010PTC052698,TOYOTA LOGISTICS KISHOR INDIA PRIVATE LIMITED,Toyota Logistics Kishor India Private Limited
724,U60231TZ1931PLC000006,A B T LIMITED,A B T Limited
725,U63000UP2005PTC036441,CMA CGM LOGISTICS PARK (DADRI) PRIVATE LIMITED,Cma Cgm Logistics Park (Dadri) Private Limited
726,U63010MH1994PTC078721,CARGO SERVICE CENTER INDIA PRIVATE LIMITED,Cargo Service Center India Private Limited
727,U63010TN2007PLC064282,TVS DYNAMIC GLOBAL FREIGHT SERVICES LIMITED,Tvs Dynamic Global Freight Services Limited
728,U63011GJ2006PTC070691,HONEYCOMB LOGISTICS PRIVATE LIMITED,Honeycomb Logistics Private Limited
729,U63011TN2004PLC054655,TVS LOGISTICS SERVICES LIMITED,Tvs Logistics Services Limited
730,U63012GA2001PTC003028,PARKKOT MARITIMA AGENCIES PRIVATE LIMITED,Parkkot Maritima Agencies Private Limited
731,U63023DL2001PTC112366,OM TELECOM LOGISTICS PRIVATE LIMITED,Om Telecom Logistics Private Limited
732,U63023DL2007PLC165676,CENTRAL RAILSIDE WAREHOUSE COMPANY LIMITED,Central Railside Warehouse Company Limited
733,U63030MH2003PTC142331,AMEYA LOGISTICS PRIVATE LIMITED,Ameya Logistics Private Limited
734,U63030MH2005PTC152747,NATIONAL BULK HANDLING CORPORATION PRIVATE LIMITED,National Bulk Handling Corporation Private Limited
735,U63032KL1972GOI002414,COCHIN SHIPYARD LIMITED,Cochin Shipyard Limited
736,U63032MH1997PLC109979,KC MARITIME (INDIA) LIMITED,Kc Maritime (India) Limited
737,U63032MH2000PLC129516,POLESTAR MARITIME LIMITED,Polestar Maritime Limited
738,U63032MH2004PTC145399,YANG MING LINE (INDIA) PRIVATE LIMITED,Yang Ming Line (India) Private Limited
739,U63032TN2004PTC052624,RESULTS MARINE PRIVATE LIMITED,Results Marine Private Limited
740,U63040MH1986PTC038775,GLOBAL AVIATION SERVICES PRIVATE LIMITED,Global Aviation Services Private Limited
741,U63040TN2004PLC052966,GRAND ROYALE ENTERPRISES LIMITED,Grand Royale Enterprises Limited
742,U63090MH1993PTC071399,SEAHORSE SHIP AGENCIES PVT LIMITED,Seahorse Ship Agencies Pvt Ltd
743,U64120PN2005PTC129516,PRINCIPAL GLOBAL SERVICES PRIVATE LIMITED,Principal Global Services Private Limited
744,U64200TG1995PLC044060,TATA BUSINESS SUPPORT SERVICES LIMITED,Tata Business Support Services Limited
745,U64202DL1992PLC048053,HUGHES COMMUNICATIONS INDIA LIMITED,Hughes Communications India Limited
746,U65191PN1943PLC007308,RBL BANK LIMITED,Rbl Bank Limited
747,U65191TN1987PLC014076,SAVERY TRANSPORT FINANCE LIMITED,Savery Transport Finance Limited
748,U65191TN1991SGC021030,TAMILNADU POWER FINANCE AND INFRASTRUCTURE DEVELOP MENT CORPORATION LIMITED,Tamilnadu Power Finance And Infrastructure Development Corporation Limited
749,U65192MH1995PLC092522,JM FINANCIAL INSTITUTIONAL SECURITIES LIMITED,Jm Financial Institutional Securities Limited
750,U65900MH1988PLC047986,KOTAK MAHINDRA INVESTMENTS LIMITED,Kotak Mahindra Investments Limited
751,U65900MH1988PTC048551,NAMAN FINANCE AND INVESTMENT PVT LIMITED,Naman Finance And Investment Pvt Ltd
752,U65900TN2014PLC097942,IDFC FINANCIAL HOLDING COMPANY LIMITED,Idfc Financial Holding Company Limited
753,U65910GJ1992SGC018602,GUJARAT STATE FINANCIAL SERVICES LIMITED,Gujarat State Financial Services Ltd
754,U65910GJ1993PTC027347,SADAFULI FINVEST PVT LTD(TR CO FROM MAHARASHTRA),Sadafuli Finvest Pvt Ltd(Tr Co From Maharashtra)
755,U65910GJ1994PTC023467,ZYDUS INFRASTRUCTURE PRIVATE LIMITED,Zydus Infrastructure Private Limited
756,U65910GJ1995PLC026064,MAS FINANCIAL SERVICES LIMITED,Mas Financial Services Limited
757,U65910KL1995PLC008910,FEDBANK FINANCIAL SERVICES LIMITED,Fedbank Financial Services Limited
758,U65910KL1996PLC010648,S M L FINANCE LIMITED,S M L Finance Limited
759,U65910MH1988PLC046447,SBI DFHI LIMITED,Sbi Dfhi Limited
760,U65910MH1995PLC085703,INOX LEASING AND FINANCE LIMITED,Inox Leasing And Finance Limited
761,U65910MH1997PLC253897,CITICORP FINANCE (INDIA) LIMITED,Citicorp Finance (India) Limited
762,U65910TN1989PTC017021,IFMR CAPITAL FINANCE PRIVATE LIMITED,Ifmr Capital Finance Private Limited
763,U65910WB2007PLC120137,MAGMA ITL FINANCE LIMITED,Magma Itl Finance Limited
764,U65920TN2008PLC069758,TVS CREDIT SERVICES LIMITED,Tvs Credit Services Limited
765,U65921DL1996PTC081630,VENUS INDIA ASSET-FINANCE PRIVATE LIMITED,Venus India Asset-Finance Private Limited
766,U65921MH1997PTC258670,XANDER FINANCE PRIVATE LIMITED,Xander Finance Private Limited
767,U65921PN1994PTC082077,ADURJEE & BROS PRIVATE LIMITED,Adurjee & Bros Private Limited
768,U65921UP1995PTC035286,SONATA FINANCE PRIVATE LIMITED,Sonata Finance Private Limited
769,U65922DL1988PLC033856,PNB HOUSING FINANCE LIMITED,Pnb Housing Finance Limited
770,U65922HR1998PLC042782,INDIA SHELTER FINANCE CORPORATION LIMITED,India Shelter Finance Corporation Limited
771,U65922MH1999PLC120106,ICICI HOME FINANCE COMPANY LIMITED,Icici Home Finance Company Limited
772,U65922MH2004PTC144907,H AND M HOUSING FINANCE AND LEASING PRIVATE LIMITED,H And M Housing Finance And Leasing Private Limited
773,U65922MH2007PLC169791,MAHINDRA RURAL HOUSING FINANCE LIMITED,Mahindra Rural Housing Finance Limited
774,U65922MH2008PLC182906,EDELWEISS HOUSING FINANCE LIMITED,Edelweiss Housing Finance Limited
775,U65922MH2010PLC202721,AADHAR HOUSING FINANCE LIMITED,Aadhar Housing Finance Limited
776,U65922TN1995PLC031681,NATIONAL TRUST HOUSING FINANCE LIMITED,National Trust Housing Finance Limited
777,U65922TN1999PLC042759,SUNDARAM BNP PARIBAS HOME FINANCE LIMITED,Sundaram Bnp Paribas Home Finance Limited
778,U65923AS1995GOI004529,NORTH EASTERN DEVELOPMENT FINANCE CORPORATION LIMITED,North Eastern Development Finance Corporation Limited
779,U65923AS2008PLC008742,RGVN (NORTH EAST) MICROFINANCE LIMITED,Rgvn (North East) Microfinance Limited
780,U65923GJ1990PLC013966,GVFL LIMITED,Gvfl Limited
781,U65923MH1982PLC026041,VIBHUTI INVESTMENTS COMPANY LIMITED,Vibhuti Investments Company Limited
782,U65923MH1992PLC068181,CAMART FINANCE LIMITED,Camart Finance Limited
783,U65923MH1995PTC088811,SIDDHESH CAPITAL MARKET SERVICES PRIVATE LIMITED,Siddhesh Capital Market Services Private  Limited
784,U65923MH2006PLC162503,TATA MOTORS FINANCE LIMITED,Tata Motors Finance Limited
785,U65923MH2011PLC222430,TATA CLEANTECH CAPITAL LIMITED,Tata Cleantech Capital Limited
786,U65929DL2008PTC182749,DMI FINANCE PRIVATE LIMITED,Dmi Finance Private Limited
787,U65929KL1997PLC011518,MUTHOOT FINCORP LIMITED,Muthoot Fincorp Limited
788,U65929MH1990PLC057829,BERAR FINANCE LIMITED,Berar Finance Limited
789,U65929TN1985PLC012156,MRF CORP LIMITED,Mrf Corp Limited
790,U65929TN2010PLC078004,SHRIRAM HOUSING FINANCE LIMITED,Shriram Housing Finance Limited
791,U65944GJ1993PLC077671,ANVESHAN TEXTILE LIMITED,Anveshan Textile Limited
792,U65990DL1981ULT165402,MILKY INVESTMENT AND TRADING COMPANY,Milky Investment And Trading Company
793,U65990GJ1991PLC064603,ADITYA BIRLA FINANCE LIMITED,Aditya Birla Finance Limited
794,U65990GJ1999PLC036086,GUJARAT ROAD AND INFRASTRUCTURE COMPANY LIMITED,Gujarat Road And Infrastructure Company Limited
795,U65990MH1979PLC021037,AF-TAAB INVESTMENT COMPANY LIMITED,Af-Taab Investment Company Limited
796,U65990MH1979PTC021042,ABHIRAJ TRADING AND INVESTMENTS PRIVATE LIMITED,Abhiraj Trading And Investments Private Limited
797,U65990MH1981PTC024147,NEELAMMEGHA INVESTMENT AND TRADING CO PVT LTD,Neelammegha Investment And Trading Co Pvt Ltd
798,U65990MH1981PTC024333,CHANDURKAR INVESTMENTS PVT LIMITED,Chandurkar Investments Pvt Ltd
799,U65990MH1984PTC032490,CHEAY INVESTMENTS PVT LIMITED,Cheay Investments Pvt Ltd
800,U65990MH1984PTC032494,JEETAY INVESTMENTS PVT LTD,Jeetay Investments Pvt Ltd
801,U65990MH1985PLC035046,GEECEE INVESTMENTS LIMITED,Geecee Investments Limited
802,U65990MH1987PLC044571,INFRASTRUCTURE LEASING AND FINANCIAL SERVICES LIMITED,Infrastructure Leasing And Financial Services Limited
803,U65990MH1989GOI053462,BOI SHAREHOLDING LIMITED,Boi Shareholding Limited
804,U65990MH1989PTC052496,PARESH K MEHTA INVESTMENT PVT LTD,Paresh K Mehta Investment Pvt Ltd
805,U65990MH1991PLC060670,TATA CAPITAL LIMITED,Tata Capital Limited
806,U65990MH1994GOI081616,BOBCARDS LIMITED,Bobcards Limited
807,U65990MH1994PLC083933,HDFC INVESTMENTS LIMITED,Hdfc Investments Limited
808,U65990MH1997PTC112707,TELECOM INVESTMENTS INDIA PRIVATE LIMITED,Telecom Investments India Private Limited
809,U65990MH1998FTC115964,J.P. MORGAN SECURITIES INDIA PRIVATE LIMITED,J.P. Morgan Securities India Private Limited
