,CIN,name_x,name_y
1074,U67190MH1986GOI040506,STOCK HOLDING CORPORATION OF INDIA LIMITED,Stock Holding Corporation Of India Limited
1075,U67190MH1996PLC097473,HSBC INVESTDIRECT FINANCIAL SERVICES (INDIA) LIMITED,Hsbc Investdirect Financial Services (India) Limited
1076,U72200KA2005PTC035598,AXA TECHNOLOGIES SHARED SERVICES PRIVATE LIMITED,Axa Technologies Shared Services Private Limited
1077,U72200TG1997PLC033030,PROLIFICS CORPORATION LIMITED,Prolifics Corporation Limited
1078,U72400TG2003PTC041636,KARVY COMPUTERSHARE PRIVATE LIMITED,Karvy Computershare Private Limited
1079,U72900KA2001PTC028394,AXISCADES AEROSPACE & TECHNOLOGIES PRIVATE LIMITED,Axiscades Aerospace & Technologies Private Limited
1080,U74210PN1999PTC013421,ENPRO INDUSTRIES PRIVATE LIMITED,Enpro Industries Private Limited
1081,U74899DL1977PTC008672,SPAN INDIA PVT LTD,Span India Pvt Ltd
1082,U74899DL1984PLC072383,CHEVIOT INTERNATIONAL LIMITED,Cheviot International Limited
1083,U74899DL1992PTC050142,RUDRABHISHEK ENTERPRISES PRIVATE LIMITED,Rudrabhishek Enterprises Private Limited
1084,U74899DL1995PTC065253,HERO CORPORATE SERVICE PRIVATE LIMITED,Hero Corporate Service Private Limited
1085,U74999DL1977PTC008682,ANIKA INTERNATIONAL PRIVATE LIMITED,Anika International Private Limited
1086,U74999DL1987PLC029553,SANDHAR TECHNOLOGIES LIMITED,Sandhar Technologies Limited
1087,U74999KA1983PTC005412,AUMA INDIA PRIVATE LIMITED,Auma India Private Limited
1088,U74999MH1975PTC206199,ANAND AUTOMOTIVE PRIVATE LIMITED,Anand Automotive Private Limited
1089,U74999MH1998PTC112992,TATA FICOSA AUTOMOTIVE SYSTEMS PRIVATE LIMITED,Tata Ficosa Automotive Systems Private Limited
1090,U74999MH2008PTC185433,GUMPRO DRILLING FLUIDS PRIVATE LIMITED,Gumpro Drilling Fluids Private Limited
1091,U74999WB1989PLC046263,HI-TECH SYSTEMS & SERVICES LTD.,Hi-Tech Systems & Services Ltd.
1092,U80301KA2007PTC044771,BASE EDUCATIONAL SERVICES PRIVATE LIMITED,Base Educational Services Private Limited
1093,U85110GJ1975PLC054824,ESSAR PORTS LIMITED,Essar Ports Limited
1094,U85110PB1993PTC013811,TYNOR ORTHOTICS PRIVATE LIMITED,Tynor Orthotics Private Limited
1095,U90001TG2009PLC063708,DELHI MSW SOLUTIONS LIMITED,Delhi Msw Solutions Limited
1096,U92411TG1971NPL001403,HYDERABAD RACE CLUB,Hyderabad Race Club
1097,U93030MH2011PTC212831,SIDHHARTHA CORPORATION PRIVATE LIMITED,Sidhhartha Corporation Private Limited
1098,U99999MH1998PTC118876,HALDEX INDIA PRIVATE LIMITED,Haldex India Private Limited
