,CIN,name_x,name_y
1656,U74899DL2001PLC111527,BSES RAJDHANI POWER LIMITED,Bses Rajdhani Power Limited
1657,U74899DL2005PLC141511,CLASSIC AUTO TUBES LIMITED,Classic Auto Tubes Limited
1658,U74899HR1977PTC037242,MATRIX CLOTHING PRIVATE LIMITED,Matrix Clothing Private Limited
1659,U74899KA1994PTC049746,BSS MICROFINANCE PRIVATE LIMITED,Bss Microfinance Private Limited
1660,U74899RJ1987PLC029106,SECURE METERS LIMITED,Secure Meters Limited
1661,U74899UP1993PLC034039,VACMET INDIA LIMITED,Vacmet India Limited
1662,U74900DL2008PLC175032,VE COMMERCIAL VEHICLES LIMITED,Ve Commercial Vehicles Limited
1663,U74900DL2009PTC188515,BAE SYSTEMS INDIA (SERVICES) PRIVATE LIMITED,Bae Systems India (Services) Private Limited
1664,U74900DL2012PTC235889,NUVO CHRYSCAPITAL ADVISORS PRIVATE LIMITED,Nuvo Chryscapital Advisors Private Limited
1665,U74900MH2006PLC163937,OAIS AUTO FINANCIAL SERVICES LIMITED,Orix Leasing & Financial Services India Limited
1666,U74900TN2007PLC064126,REPCO MICRO FINANCE LIMITED,Repco Micro Finance Limited
1667,U74900TN2009PTC071996,DELEX CARGO INDIA PRIVATE LIMITED,Delex Cargo India Private Limited
1668,U74900UP2008PTC035118,KPL EXPORTS PRIVATE LIMITED,Kpl Exports Private Limited
1669,U74920KA2009PTC049810,TERRIER SECURITY SERVICES (INDIA) PRIVATE LIMITED,Terrier Security Services (India) Private Limited
1670,U74990MH2008NPL189067,NATIONAL PAYMENTS CORPORATION OF INDIA,National Payments Corporation Of India
1671,U74990MH2009PTC192806,MULTIPLES ALTERNATE ASSET MANAGEMENT PRIVATE LIMITED,Multiples Alternate Asset Management Private Limited
1672,U74999DL1951PLC161818,THE INDIA THERMIT CORPORATION LIMITED,The India Thermit Corporation Limited
1673,U74999DL1973PLC006635,ELOFIC INDUSTRIES LIMITED.,Elofic Industries Limited.
1674,U74999DL1995PLC064132,RELIGARE FINVEST LIMITED,Religare Finvest Limited
1675,U74999DL2002PLC118123,AGRICULTURE INSURANCE COMPANY OF INDIA LIMITED,Agriculture Insurance Company Of India Limited
1676,U74999DL2003PTC122939,NORTH END FOODS MARKETING PRIVATE LIMITED,North End Foods Marketing Private Limited
1677,U74999DL2004PLC125090,C L GUPTA EXPORTS LIMITED,C L Gupta Exports Limited
1678,U74999DL2005PTC132134,INTERGLOBE TECHNOLOGY QUOTIENT PRIVATE LIMITED,Interglobe Technology Quotient Private Limited
1679,U74999DL2007PLC277039,INDIAN ENERGY EXCHANGE LIMITED,Indian Energy Exchange Limited
1680,U74999GJ1988PTC010350,GRAND POLYCOATS COMPANY PRIVATE LIMITED,Grand Polycoats Company Private Limited
1681,U74999GJ1995FTC025783,FERROMATIK MILACRON INDIA PRIVATE LIMITED,Ferromatik Milacron India Private Limited
1682,U74999HR1985PLC034079,GKN DRIVELINE (INDIA) LIMITED,Gkn Driveline (India) Limited
1683,U74999HR2012PTC045075,ILLUMINATI TRADING PRIVATE LIMITED,Illuminati Trading Private Limited
1684,U74999KA2006PTC039572,PRACTICE STRATEGIC COMMUNICATIONS INDIA PRIVATE LIMITED,Practice Strategic Communications India Private Limited
1685,U74999MH1947PTC005508,THYSSENKRUPP INDUSTRIES INDIA PRIVATE LIMITED,Thyssenkrupp Industries India Private Limited
1686,U74999MH1955PLC009593,S H KELKAR AND COMPANY LIMITED,S H Kelkar And Company Limited
1687,U74999MH1957GOI010918,ECGC LIMITED,Ecgc Limited
1688,U74999MH1971PTC015021,ORBIT ELECTRICALS PRIVATE LIMITED,Orbit Electricals Private Limited
1689,U74999MH1979PTC021599,TECHNOVA IMAGING SYSTEMS PRIVATE LIMITED,Technova Imaging Systems Private Limited
1690,U74999MH2002PTC135508,VISAKHA CONTAINER TERMINAL PRIVATE LIMITED,Visakha Container Terminal Private Limited
1691,U74999MH2002PTC138480,BP INDIA SERVICES PRIVATE LIMITED,Bp India Services Private Limited
1692,U74999MH2003PLC140849,CLEARCORP DEALING SYSTEMS (INDIA) LIMITED,Clearcorp Dealing Systems (India) Limited
1693,U74999MH2007PLC167623,INDUSTRIAL ENERGY LIMITED,Industrial Energy Limited
1694,U74999MH2012PLC235072,GARWARE INDUSTRIEES LIMITED,Garware Industriees Limited
1695,U74999TN1971SGC005967,STATE INDUSTRIES PROMOTION CORPORATION OF TAMILNADU LIMITED,State Industries Promotion Corporation Of Tamilnadu Limited
1696,U74999WB1937PTC025402,THE PUNJAB PRODUCE & TRADING CO. PVT. LTD.,The Punjab Produce & Trading Co. Pvt. Ltd.
1697,U75112KA1960SGC001384,KARNATAKA STATE SMALL INDUSTRIES DEVELOPMENT CORPO RATION LIMITED,Karnataka State Small Industries Development Corporation Limited
1698,U75112KA1974SGC002613,KARNATAKA RURAL INFRASTRUCTURE DEVELOPMENT LIMITED,Karnataka Rural Infrastructure Development Limited
1699,U75112KA1976SGC003055,KARNATAKA STATE ELECTRONIC DEVELOPMENT CORPORATION LIMITED,Karnataka State Electronic Development Corporation Limited
1700,U75131GJ2001PLC040281,NATIONAL MULTI-COMMODITY EXCHANGE OF INDIA LIMITED,National Multi-Commodity Exchange Of India Limited
1701,U75142WB1967SGC026988,WEST BENGAL INDUSTRIAL DEVELOPMENT CORPN LTD,West Bengal Industrial Development Corpn  Ltd
1702,U75210MH2006FTC158812,VFS GLOBAL SERVICES PRIVATE LIMITED,Vfs Global Services Private Limited
1703,U75231DL1979PTC009658,MICRON INSTRUMENTS PRIVATE LIMITED,Micron Instruments Private Limited
1704,U80211GJ2000PTC038692,EDUCATIONAL INITIATIVES PRIVATE LIMITED,Educational Initiatives Private Limited
1705,U80300MH1993NPL074133,TOLANI EDUCATION FOUNDATION,Tolani Education Foundation
1706,U80302RJ2008PLC026433,RAJASTHAN KNOWLEDGE CORPORATION LIMITED,Rajasthan Knowledge Corporation Limited
1707,U80900KA2008NPL046155,STONEHILL EDUCATION FOUNDATION,Stonehill Education Foundation
1708,U80903TZ2011PTC017698,SRI KRISHNA I-TECH AND MANAGEMENT SOLUTIONS PRIVATE LIMITED,Sri Krishna I-Tech And Management Solutions Private Limited
1709,U85100TG2008PTC062090,SARVEJANA HEALTHCARE PRIVATE LIMITED,Sarvejana Healthcare Private Limited
1710,U85110AP1992PLC014728,QUALITY CARE INDIA LIMITED,Quality Care India Limited
1711,U85110KA1961PLC001433,BHARAT FRITZ WERNER LIMITED,Bharat Fritz Werner Limited
1712,U85110KA1970SGC001919,KARNATAKA POWER CORPORATION LIMITED,Karnataka Power Corporation Limited
1713,U85110KA1974PLC002568,BHURUKA GASES LIMITED,Bhuruka Gases Limited
1714,U85110KA1989PLC014450,MICROLAND LIMITED,Microland Limited
1715,U85110KA1990PLC011089,DTDC EXPRESS LIMITED,Dtdc Express Limited
1716,U85110KA1991PLC011960,CANBANK FACTORS LIMITED,Canbank Factors Limited
1717,U85110KA1992GOI013570,ANTRIX CORPORATION LIMITED,Antrix Corporation Limited
1718,U85110KA1992PLC013114,GLOBAL EDGE SOFTWARE LIMITED,Global Edge Software Limited
1719,U85110KA1994PTC016562,VBL INNOVATIONS PRIVATE LIMITED,Vbl Innovations Private Limited
1720,U85110KA1995PLC018175,U A E EXCHANGE AND FINANCIAL SERVICES LIMITED,U A E Exchange And Financial Services Limited
1721,U85110KA1995PLC018544,ACE MULTI AXES SYSTEMS LIMITED,Ace Multi Axes Systems Limited
1722,U85110KA1995PTC017100,BHARATIYA RESERVE BANK NOTE MUDRAN PRIVATE LIMITED,Bharatiya Reserve Bank Note Mudran Private Limited
1723,U85110KA1996PTC019807,RSP DESIGN CONSULTANTS (INDIA) PRIVATE LIMITED,Rsp Design Consultants (India) Private Limited
1724,U85110KA1997PTC021831,ASHIRVAD PIPES PRIVATE LIMITED,Ashirvad Pipes Private Limited
1725,U85110KA1998PLC024020,PETRONET MHB LIMITED,Petronet Mhb Limited
1726,U85110KL1996PLC010260,LAKESHORE HOSPITAL AND RESEARCH CENTRE LIMITED,Lakeshore Hospital And Research Centre Limited
1727,U85110MH1994PLC082432,APPLE HOSPITALS AND RESEARCH INSTITUTE LIMITED,Apple Hospitals And Research Institute Limited
1728,U85110MH2000PLC123882,THYROCARE TECHNOLOGIES LIMITED,Thyrocare Technologies Limited
1729,U85110MH2000PLC128425,TATA AIG GENERAL INSURANCE COMPANY LIMITED,Tata Aig General Insurance Company Limited
1730,U85110TG2006PTC051751,UNIMED HEALTH CARE PRIVATE LIMITED,Unimed Health Care Private Limited
1731,U85110TG2011PTC074817,ASIAN INSTITUTE OF NEPHROLOGY AND UROLOGY PRIVATE LIMITED,Asian Institute Of Nephrology And Urology Private Limited
1732,U85110TN1997PLC039016,APOLLO HOSPITALS INTERNATIONAL LIMITED,Apollo Hospitals International Limited
1733,U85110TZ1995PLC006402,K G HEALTHCARE LIMITED,K G Healthcare Limited
1734,U85190KA2008PTC048318,ALLERGAN HEALTHCARE INDIA PRIVATE LIMITED,Allergan Healthcare India Private Limited
1735,U85199MH2002PTC135700,ARJOHUNTLEIGH HEALTHCARE INDIA PRIVATE LIMITED,Arjohuntleigh Healthcare India Private Limited
1736,U85199PN2001PLC019881,ADITYA BIRLA HEALTH SERVICES LIMITED,Aditya Birla Health Services Limited
1737,U85320PN2002PLC018324,ZUVENTUS HEALTHCARE LIMITED,Zuventus Healthcare Limited
1738,U90001MH1991PLC178157,ASIANET COMMUNICATIONS LIMITED,Asianet Communications Limited
1739,U90001TG2012PTC078589,CHENNAI MSW PRIVATE LIMITED,Chennai Msw Private Limited
1740,U91990DL1920PLC008223,THE ASSOCIATED CHAMBERS OF COMMERCE AND INDUSTRY OF INDIA,The Associated Chambers Of Commerce And Industry Of India
1741,U92100MH1995PTC111487,MULTI SCREEN MEDIA PRIVATE LIMITED,Sony Pictures Networks India Private Limited
1742,U92111DL2000PLC107736,DIGITAL RADIO (MUMBAI) BROADCASTING LIMITED,Digital Radio (Mumbai) Broadcasting Limited
1743,U92113TN2003PTC050763,KAL CABLES PRIVATE LIMITED,Kal Cables Private Limited
1744,U92199DL1999PTC101253,ENCOMPASS EVENTS PVT. LTD.,Encompass Events Pvt. Ltd.
1745,U92403MH1999PTC123359,PHILLIPCAPITAL (INDIA) PRIVATE LIMITED,Phillipcapital (India) Private Limited
1746,U92412MH2008PTC179508,KNIGHT RIDERS SPORTS PRIVATE LIMITED,Knight Riders Sports Private Limited
1747,U93000WB2009SGC139803,WEST BENGAL SWAROJGAR CORPORATION LIMITED,West Bengal Swarojgar Corporationlimited
1748,U93090MH2006PLC165083,TATA COMMUNICATIONS TRANSFORMATION SERVICES LIMITED,Tata Communications Transformation Services Limited
1749,U93090MH2007PTC167523,NEW SILK ROUTE ADVISORS PRIVATE LIMITED,New Silk Route Advisors Private Limited
1750,U93090MH2010PTC208425,CLEAN MAX ENVIRO ENERGY SOLUTIONS PRIVATE LIMITED,Clean Max Enviro Energy Solutions Private Limited
1751,U93090TN1930GAP001579,MADRAS CHRISTIAN COLLEGE,Madras Christian College
1752,U93090TN1983SGC010048,TAMILNADU STATE MARKETING CORPORATION LIMITED,Tamilnadu State Marketing Corporation Limited
1753,U99999HP1980SGC004263,HIMACHAL PRADESH STATE CIVIL SUPPLIES CCORPORATION LIMITED,Himachal Pradesh State Civil Supplies Ccorporation Ltd
1754,U99999MH1919GOI000526,THE NEW INDIA ASSURANCE COMPANY LIMITED,The New India Assurance Company Limited
1755,U99999MH1938PTC002771,HINDUSTAN THOMPSON ASSOCIATES PRIVATE LIMITED,Hindustan Thompson Associates Privatelimited
1756,U99999MH1946PTC004824,RAMKUMAR MORARKA AND SONS PRIVATE LIMITED,Ramkumar Morarka And Sons Private Limited
1757,U99999MH1986PLC040298,SBI CAPITAL MARKETS LIMITED,Sbi Capital Markets Limited
1758,U99999MH1993PLC071865,IDFC SECURITIES LIMITED,Idfc Securities Limited
1759,U99999MH1995PLC087498,SHAREKHAN LIMITED,Sharekhan Limited
1760,U99999MH2000PLC128110,BIRLA SUN LIFE INSURANCE COMPANY LIMITED,Birla Sun Life Insurance Company Limited
1761,U99999MH2000PLC128245,HDFC STANDARD LIFE INSURANCE COMPANY LIMITED,Hdfc Standard Life Insurance Company Limited
1762,U99999MH2000PLC129113,SBI LIFE INSURANCE COMPANY LIMITED,Sbi Life Insurance Company Limited
1763,U99999PB1994PLC014431,KANGARO INDUSTRIES LIMITED,Kangaro Industries Limited
1764,U99999PN1997PLC110139,TATA TOYO RADIATOR LIMITED,Tata Toyo Radiator Limited
1765,L74899DL1995PLC064215,MOHINDRA FASTENERS LIMITED,Mohindra Fasteners Limited
1766,L24299KL1989PLC005452,COCHIN MINERALS AND RUTILE LTD,Cochin Minerals And Rutile Ltd
1767,L50102UP1982PLC015532,PASUPATI ACRYLON LIMITED,Pasupati Acrylon Limited
1768,L23203MH2008PLC267060,GULF OIL LUBRICANTS INDIA LIMITED,Gulf Oil Lubricants India Limited
1769,L45201GJ2008PLC055771,ARVIND SMARTSPACES LIMITED,Arvind Smartspaces Limited
1770,L15421UP1971PLC003492,K M SUGAR MILLS LIMITED,K M Sugar Mills Limited
1771,L01111KA1988PLC008861,SUNIL AGRO FOODS LIMITED,Il & Fs Education & Technology Services Limited
1772,U65999MH2009FTC189640,VOLKSWAGEN FINANCE PRIVATE LIMITED,Volkswagen Finance Private Limited
1773,L74999HR2000PLC040183,SRS LIMITED,Srs Limited
1774,L52520MP1986PLC003405,AD- MANUM FINANCE LIMITED,Ad- Manum Finance Limited
1775,U51909MH2009PLC268160,INDOSTAR CAPITAL FINANCE LIMITED,Indostar Capital Finance Limited
1776,L72300MH2013PLC244874,MAJESCO LIMITED,Majesco Limited
1777,L40200GJ2012SGC069118,GUJARAT GAS LIMITED,Gujarat Gas Limited
1778,U65929KL1987PLC004729,KOSAMATTAM FINANCE LIMITED,Kosamattam Finance Limited
1779,L21016AS2013PLC011624,GREENLAM INDUSTRIES LIMITED,Greenlam Industries Limited
1780,L72200KA1990PLC084435,AXISCADES ENGINEERING TECHNOLOGIES LIMITED,Axiscades Engineering Technologies Limited
1781,U70200KA2007PTC042824,BRIGADE PROPERTIES PRIVATE LIMITED,Brigade Properties Private Limited
1782,L40300MH1989PLC052574,BHAGERIA INDUSTRIES LIMITED,Bhageria Industries Limited
1783,U55110GJ1985PLC008077,GUJARAT JHM HOTELS LIMITED,Gujarat Jhm Hotels Limited
1784,L30007KA1991PLC039702,MINDTECK (INDIA) LIMITED,Mindteck (India) Limited
1785,L29130HP1971PLC000904,GUJARAT AUTOMOTIVE GEARS LIMITED,Gujarat Automotive Gears Limited
1786,U65910KL1998PLC012154,MUTHOOTTU MINI FINANCIERS LIMITED,Muthoottu Mini Financiers Limited
1787,L27203GJ1979PLC008050,P G FOILS LIMITED,P G Foils Limited
1788,L29308RJ1992PLC006870,GRAVITA INDIA LIMITED,Gravita India Limited
1789,U65923MH2008PLC261472,SURYODAY SMALL FINANCE BANK LIMITED,Suryoday Micro Finance Limited
1790,L31300MH2000PLC269261,STERLITE TECHNOLOGIES LIMITED,Sterlite Technologies Limited
1791,L21010GJ1995PLC025135,SHREE AJIT PULP AND PAPER LIMITED,Shree Ajit Pulp And Paper Limited
1792,U45202PN2001PTC016352,ROHAN BUILDERS AND DEVELOPERS PRIVATE LIMITED,Rohan Builders And Developers Private Limited
1793,L26100GJ1991PLC016173,SWISS GLASCOAT EQUIPMENTS LIMITED,Swiss Glascoat Equipments Limited
1794,L27310GJ1972PLC002033,STEEL CAST LIMITED,Steel Cast Limited
1795,L63000MH2008PLC187146,NAVKAR CORPORATION LIMITED,Navkar Corporation Limited
1796,U64200MH1999PLC137729,MUSIC BROADCAST LIMITED,Music Broadcast Limited
1797,L27101AP2006PLC049591,METKORE ALLOYS & INDUSTRIES LIMITED,Metkore Alloys & Industries Limited
1798,L67190MH1995PLC084306,CORAL INDIA FINANCE AND HOUSING LIMITED,Coral India Finance And Housing Limited
1799,L15520WB1989PLC047211,ASSOCIATED ALCOHOLS & BREWERIES LTD.,Associated Alcohols & Breweries Ltd.
1800,L27101TG1972PLC001549,NAVA BHARAT VENTURES LIMITED,Nava Bharat Ventures Limited
1801,L74999AP1992PLC014392,VIRAT CRANE INDUSTRIES LIMITED,Virat Crane Industries Limited
1802,L01120AP1986PLC006728,KAVERI SEED COMPANY LTD.,Kaveri Seed Company Ltd.
1803,L27101HP1984PLC005862,SHIVALIK BIMETAL CONTROLS LTD,Shivalik Bimetal Controls Ltd
1804,L74210HR1986PLC033018,TALBROS ENGINEERING LIMITED,Talbros Engineering Limited
1805,L24231TN1990PLC019053,CAPLIN POINT LABORATORIES LIMITED,Caplin Point Laboratories Limited
1806,L31401MH2007PLC171844,VETO SWITCHGEARS AND CABLES LIMITED,Veto Switchgears And Cables Limited
1807,U65993TN1994PLC028002,EQUITAS MICRO FINANCE LIMITED,Equitas Micro Finance Limited
1808,L72900TN2011PLC080183,INTELLECT DESIGN ARENA LIMITED,Intellect Design Arena Limited
1809,L14101RJ1994PLC008930,INANI MARBLES AND INDUSTRIES LTD.,Inani Marbles And Industries Ltd.
1810,L65991DL1990PLC041796,SATIN CREDITCARE NETWORK LIMITED,Satin Creditcare Network Limited
1811,L74899DL1992PLC051462,CSL FINANCE LIMITED,Csl Finance Limited
1812,L17115TZ1988PLC002269,AMBIKA COTTON MILLS LIMITED,Ambika Cotton Mills Limited
1813,U74210KA1987FLC008304,YOKOGAWA INDIA LIMITED,Yokogawa India Limited
1814,L74899DL1985PLC020134,SUBROS LIMITED,Subros Limited
1815,L15500WB1997PLC085661,DHUNSERI TEA & INDUSTRIES LIMITED,Dhunseri Tea & Industries Limited
1816,L74899DL1985PLC021445,SELAN EXPLORATION TECHNOLOGY LIMITED,Selan Exploration Technology Limited
1817,U93090TN1937FLC001429,BARCLAYS INVESTMENTS & LOANS (INDIA) LIMITED.,Barclays Investments & Loans (India) Limited.
1818,L15204PN1992PLC070209,PARAG MILK FOODS LIMITED,Parag Milk Foods Limited
1819,U32104KL1981PLC003348,FCI OEN CONNECTORS LIMITED,Fci Oen Connectors Limited
1820,L55101TN1969PLC005768,SAVERA INDUSTRIES LIMITED,Savera Industries Limited
1821,L29199GJ1984PLC007195,AMRADEEP INDUSTRIES LIMITED,Deep Industries Limited
1822,L67190WB1991PLC050656,SREELEATHERS LIMITED,Sreeleathers Limited
1823,U65100TN2007PLC064069,EQUITAS HOLDINGS LIMITED,Equitas Holdings Limited
1824,L31102MP1977PLC001393,STAR DELTA TRANSFORMERS LIMITED,Star Delta Transformers Limited
1825,L31300MH1994PLC083244,RISHABHDEV TECHNOCABLE LIMITED,Cable & Wireless Networks India Private Limited
1826,L65910HR1990PLC040431,SRS REAL INFRASTRUCTURE LIMITED,Srs Real Infrastructure Limited
1827,L25209GJ1993PLC019532,RUSHIL DECOR LIMITED,Rushil Decor Limited
1828,U24230MH2005PLC151348,VALIANT ORGANICS LIMITED,Valiant Organics Limited
1829,L25192MH1981PLC024837,PIX TRANSMISSIONS LTD,Pix Transmissions Ltd
1830,L85110KA1993PLC014937,SYNGENE INTERNATIONAL LIMITED,Syngene International Limited
1831,L25119AP1984PLC004719,NILE LIMITED,Nile Limited
1832,L25202MP1993PLC034616,FLEXITUFF INTERNATIONAL LIMITED,Flexituff International Limited
1833,L25119KA1975PLC002867,TRITON VALVES LIMITED,Triton Valves Limited
1834,U65910KA1996PTC077857,FUTURE FINANCIAL SERVICESS PRIVATE LIMITED,Future Financial Servicess Private Limited
1835,L15110AP1961PLC000874,CCL PRODUCTS (INDIA) LIMITED,Ccl Products (India) Limited
1836,L18101KL1992PLC006528,KITEX GARMENTS LIMITED,Kitex Garments Limited
1837,L26956PN1994PLC078941,SAHYADRI INDUSTRIES LIMITED.,Sahyadri Industries Limited.
1838,L72200AP1990PLC011334,AVANTEL LIMITED,Avantel Limited
1839,L55101WB1999PLC090672,SPECIALITY RESTAURANTS LIMITED,Speciality Restaurants Limited
1840,L45201MP2006PLC018689,DILIP BUILDCON LIMITED,Dilip Buildcon Limited
1841,U40108TG2009PTC065804,MYTRAH ENERGY (INDIA) PRIVATE LIMITED,Mytrah Energy (India) Private Limited
1842,L26101UP1971PLC003491,TRIVENI GLASS LIMITED,Triveni Glass Limited
1843,L24296GJ1994PLC021524,VIKRAM THERMO (INDIA) LIMITED,Vikram Thermo (India) Limited
1844,L36999DL1989PLC034928,FIEM INDUSTRIES LIMITED,Fiem Industries Limited
1845,L15331KL1963PLC002028,KSE LIMITED,Kse Limited
1846,U70101WB1995PLC073339,BANDHAN FINANCIAL SERVICES LIMITED,Bandhan Financial Services Limited
1847,L27101TZ1990PLC002849,INDSIL HYDRO POWER AND MANGANESE LIMITED,Indsil Hydro Power And Manganese Limited
1848,L31200GA1993PLC001335,DE NORA INDIA LIMITED,De Nora India Limited
1849,L72200TG1998PLC029809,TYCHE INDUSTRIES LIMITED,Tyche Industries Limited
1850,L63040AP1981PLC003047,COASTAL CORPORATION LIMITED,Coastal Corporation Limited
1851,U72100TN2005PTC057463,HITACHI PAYMENT SERVICES PRIVATE LIMITED,Hitachi Payment Services Private Limited
1852,L74899HR1994PLC040440,SRS FINANCE LIMITED.,Srs Finance Limited.
1853,L24239MH1988PLC047759,SYNCOM FORMULATIONS (INDIA) LIMITED,Syncom Formulations (India) Limited
1854,L24110TG1980PLC002633,PREMIER EXPLOSIVES LIMITED,Premier Explosives Limited
1855,L51909MH2004PLC145007,SHARDA CROPCHEM LIMITED,Sharda Cropchem Limited
1856,L26920MH1986PLC038607,MORGANITE CRUCIBLE (INDIA) LIMITED,Morganite Crucible (India) Limited
1857,L26942TG1981PLC002887,SAGAR CEMENTS LTD,Sagar Cements Ltd
1858,L17110GJ1919PLC000495,P B M POLYTEX LIMITED,P B M Polytex Limited
1859,U65910DL1986GOI026363,INDIAN RAILWAY FINANCE CORPORATION LIMITED,Indian Railway Finance Corporation Limited
1860,L24230GJ1995PLC024288,LINCOLN PHARMACEUTICALS LTD,Lincoln Pharmaceuticals Ltd
1861,L15321PB1944PLC001925,SUKHJIT STARCH AND CHEMICALS LTD,Sukhjit Starch And Chemicals Ltd
1862,L72200DL1999PLC171077,INFINITE COMPUTER SOLUTIONS (INDIA) LIMITED,Infinite Computer Solutions (India) Limited
1863,L24100MH2004PLC144295,FINEOTEX CHEMICAL LIMITED,Fineotex Chemical Limited
1864,U65923KA2006PLC040028,JANALAKSHMI FINANCIAL SERVICES LIMITED,Janalakshmi Financial Services Limited
1865,L15549GJ2010PLC063283,MANPASAND BEVERAGES LIMITED,Manpasand Beverages Limited
1866,L72200RJ1995PLC009798,COMPUCOM SOFTWARE LIMITED,Compucom Software Limited
1867,U65929TN2003PLC050856,GRAMA VIDIYAL MICRO FINANCE LIMITED,Grama Vidiyal Micro Finance Limited
1868,L99999PN1990PLC059487,ALICON CASTALLOY LIMITED,Alicon Castalloy Limited
1869,U65993MH2006PLC166475,INDIA INFOLINE HOUSING FINANCE LIMITED,India Infoline Housing Finance Limited
1870,L24231GJ1997PLC031669,CORAL LABORATORIES LIMITED,Coral Laboratories Limited
1871,L55101KA2002PLC031224,WONDERLA HOLIDAYS LIMITED,Wonderla Holidays Limited
1872,L15400GJ1992PLC018365,FRESHTROP FRUITS LIMITED,Freshtrop Fruits Limited
1873,L36912MH1990PLC058729,GOLKUNDA DIAMONDS AND JEWELLERY LIMITED,Golkunda Diamonds And Jewellery Limited
1874,L00153MP1990PLC006090,NATRAJ PROTEINS LIMITED,Natraj Proteins Limited
1875,L29120MP1995PLC009327,SHAKTI PUMPS (INDIA) LIMITED,Shakti Pumps (India) Limited
1876,L29199DL1985PLC015796,UNITED DRILLING TOOLS LIMITED,United Drilling Tools Limited
1877,U65191TN1993PLC025280,EQUITAS SMALL FINANCE BANK LIMITED,Equitas Finance Limited
1878,L65993WB1993PLC060377,GOLDEN GOENKA FINCORP LIMITED,Golden Goenka Fincorp Limited
1879,L24129GJ1992PLC016917,GUJARAT INTRUX LIMITED,Gujarat Intrux Limited
1880,L51900MH1985PLC035202,SIGNET INDUSTRIES LIMITED,Signet Industries Limited
1881,L74899DL1993PLC053579,R SYSTEMS INTERNATIONAL LIMITED,R Systems International Limited
1882,L85200TG1993PLC046359,VISHNU CHEMICALS LIMITED,Vishnu Chemicals Limited
1883,L15140MH1985PLC286828,FAIRCHEM SPECIALITY LIMITED,Fairchem Speciality Limited
1884,L24246TN1991PLC020409,NAGA LIMITED,Naga Limited
1885,L26942TG1979PLC002485,KAKATIYA CEMENT SUGAR AND INDUSTRIES LIMITED,Kakatiya Cement Sugar And Industries Limited
1886,L52520TG1981PLC003072,VISAKA INDUSTRIES LTD.,Visaka Industries Ltd.
1887,L65910HR1983PLC050169,SITAL LEASING AND FINANCE LTD,Sital Leasing And Finance Ltd
1888,L67120DL1983PLC016587,NEGOLICE INDIA LIMITED,Negolice India Limited
1889,L72200MP2011PLC025622,INFOBEANS TECHNOLOGIES LIMITED,Infobeans Technologies Limited
1890,L74899TN1987PLC111744,BHARTIYA INTERNATIONAL LIMITED,Bhartiya International Limited
1891,L74999TG1955PLC000656,HIL LIMITED,Hil Limited
1892,U00000PB1971PLC003012,HIGHWAY INDUSTRIES LIMITED,Highway Industries Limited
1893,U00292TZ1999PTC011979,JAYEM AUTOMOTIVES PRIVATE LIMITED,Jayem Automotives Private Limited
1894,U01100MH1988PTC049277,NIRMAL SEEDS PRIVATE LIMITED,Nirmal Seeds Private Limited
1895,U01100TG2005PLC045887,S.P.Y. AGRO INDUSTRIES LIMITED,S.P.Y. Agro Industries Limited
1896,U01110MH1994PTC083566,DOW AGROSCIENCES INDIA PRIVATE LIMITED,Dow Agrosciences India Private Limited
1897,U01111DL1991PLC189775,STERLING AGRO INDUSTRIES LIMITED,Sterling Agro Industries Limited
1898,U01115TN1956PLC003435,SRI SARVARAYA SUGARS LIMITED,Sri Sarvaraya Sugars Limited
1899,U01119AP2004PTC043338,VIJAYNAGAR BIO-TECH PRIVATE LIMITED,Vijaynagar Bio-Tech Private Limited
1900,U01132AS1977PLC001699,AMGOORIE INDIA LTD,Amgoorie India Ltd
1901,U01222TG1978PLC002297,SRINIVASA HATCHERIES LIMITED,Srinivasa Hatcheries Limited
1902,U01533TZ1981PTC001076,S K M ANIMAL FEEDS AND FOODS (INDIA) PRIVATE LIMITED,S K M Animal Feeds And Foods (India) Private Limited
1903,U02001MP1975SGC001341,MADHYA PRADESH RAJYA VAN VIKAS NIGAM LIMITED,Madhya Pradesh Rajya Van Vikas Nigam Limited
1904,U02421TZ1910PLC000221,T STANES AND COMPANY LIMITED,T Stanes And Company Limited
1905,U05110TZ2000PTC009278,KIKANI EXPORTS PRIVATE LIMITED,Kikani Exports Private Limited
1906,U15111DL2006PTC148579,CARLSBERG INDIA PRIVATE LIMITED,Carlsberg India Private Limited
1907,U15122AP1992PLC094924,DEVI SEA FOODS LIMITED,Devi Sea Foods Limited
1908,U15141KA2010PTC054808,WIPRO ENTERPRISES PRIVATE LIMITED,Wipro Enterprises Private Limited
1909,U15142MP1973PLC001225,VIPPY INDUSTRIES LIMITED,Vippy Industries Limited
1910,U15142RJ2003PLC018830,SHIV EDIBLES LIMITED,Shiv Edibles Limited
1911,U15143KL2008PTC022690,K.L.F. NIRMAL INDUSTRIES PRIVATE LIMITED,K.L.F. Nirmal Industries Private Limited
1912,U15200MH1998PTC116277,DINSHAW S DAIRY FOODS PRIVATE LIMITED,Dinshaw S Dairy Foods Private Limited
1913,U15311MH1923PTC001070,WALLACE FLOUR MILLS COMPANY PRIVATE LIMITED,Wallace Flour Mills Company Private Limited
1914,U15311MP2009PLC021746,PRATAAP SNACKS LIMITED,Prataap Snacks Limited
